CAM	participantCAM	id	text	value	comment	date	x_pos	y_pos	isDraggable	isDeletable	isTextChangeable	isActive
2230	dewaed2_2230	32855	scary	-3	NA		321.111	98.8889	NA	NA	NA	NA
2230	dewaed2_2230	32732	coercion	-2	NA		177.778	478.333	NA	NA	NA	NA
2230	dewaed2_2230	32731	discrimination	-2	NA		160.111	360.444	NA	NA	NA	NA
2230	dewaed2_2230	32730	employers	-2	NA	21:09:36	289.66	290.222	NA	NA	NA	NA
2230	dewaed2_2230	32729	sexual criminals	-2	NA		166.889	212.993	NA	NA	NA	NA
2230	dewaed2_2230	32728	risk of abuse	-3	NA	21:44:07	357.889	201	NA	NA	NA	NA
2230	dewaed2_2230	32727	less fatigue	3	NA	21:07:08	556	91.9931	NA	NA	NA	NA
2230	dewaed2_2230	32726	fewer accidents	2	NA	21:07:17	426.889	26.6667	NA	NA	NA	NA
2230	dewaed2_2230	32725	possible accidents	-2	NA		384.333	512.222	NA	NA	NA	NA
2230	dewaed2_2230	32724	identity theft	-2	NA		786.667	527.889	NA	NA	NA	NA
2230	dewaed2_2230	32723	data breach	-2	NA		616.333	492.556	NA	NA	NA	NA
2230	dewaed2_2230	32722	control of implant	-2	NA	21:01:55	387.889	396.333	NA	NA	NA	NA
2230	dewaed2_2230	32721	hacking	-2	NA	21:00:14	568.444	389.333	NA	NA	NA	NA
2230	dewaed2_2230	32720	privacy fears	-3	NA	21:13:00	526.222	286.333	NA	NA	NA	NA
2230	dewaed2_2230	32719	improve sleep	3	NA		717	32	NA	NA	NA	NA
2230	dewaed2_2230	32652	missions	2	NA		749	407	NA	NA	NA	NA
2230	dewaed2_2230	32651	parties	2	NA		950	426	NA	NA	NA	NA
2230	dewaed2_2230	32650	study time	2	NA	20:50:55	930	323	NA	NA	NA	NA
2230	dewaed2_2230	32649	stay awake longer	3	NA		748	308	NA	NA	NA	NA
2230	dewaed2_2230	32648	no side effects	2	NA	20:47:47	898	206	NA	NA	NA	NA
2230	dewaed2_2230	32647	no medication needed	2	NA	20:59:19	908	86	NA	NA	NA	NA
2230	dewaed2_2230	32646	helps with sleep disorders	3	NA	20:44:38	729	153	NA	NA	NA	NA
2230	dewaed2_2230	32645	technological implant	10	NA		565	193	NA	NA	NA	NA
2155	dheaku2_2155	31238	cost	10	NA		195	144	NA	NA	NA	NA
2155	dheaku2_2155	31210	more sleep	3	NA		751	111	NA	NA	NA	NA
2155	dheaku2_2155	31193	repairing itself	3	NA		113	406	NA	NA	NA	NA
2155	dheaku2_2155	31191	promotion	3	NA	18:18:56	618	358	NA	NA	NA	NA
2155	dheaku2_2155	31187	health	3	NA		643	216	NA	NA	NA	NA
2155	dheaku2_2155	31185	hackers	-3	NA		426	110	NA	NA	NA	NA
2155	dheaku2_2155	31163	technological implant	0	NA	18:24:42	378	272	NA	NA	NA	NA
2118	dinoro2_2118	30734	Ethical?	0	NA		549	550	NA	NA	NA	NA
2118	dinoro2_2118	30626	Self-Recharging	3	NA		393	457	NA	NA	NA	NA
2118	dinoro2_2118	30725	Army Use	1	NA	17:44:48	671	479	NA	NA	NA	NA
2118	dinoro2_2118	30716	Risk of being hacked?	-3	NA		635	362	NA	NA	NA	NA
2118	dinoro2_2118	30674	Other People?	0	NA		20	461	NA	NA	NA	NA
2118	dinoro2_2118	30645	How is it implanted?	10	NA	17:39:48	423	126	NA	NA	NA	NA
2118	dinoro2_2118	30644	Alarm Control by App?	1	NA	17:39:52	697	186	NA	NA	NA	NA
2118	dinoro2_2118	30643	Stops alarms from waking people up?	-1	NA	17:41:05	697	273	NA	NA	NA	NA
2118	dinoro2_2118	30640	Energy Boost, better sleep	2	NA	17:41:02	256	532	NA	NA	NA	NA
2118	dinoro2_2118	30637	Beneficial for Sleep Apnea etc.	2	NA		220	332	NA	NA	NA	NA
2118	dinoro2_2118	30634	Employers	0	NA		184	457	NA	NA	NA	NA
2118	dinoro2_2118	30632	Societial Requirement?	-1	NA		54	248	NA	NA	NA	NA
2118	dinoro2_2118	30630	Risk of Contamination	-2	NA		25	115	NA	NA	NA	NA
2118	dinoro2_2118	30628	Connectivity or Interference	-2	NA	17:38:53	309	21	NA	NA	NA	NA
2118	dinoro2_2118	30627	Disposable in the Blood Stream	1	NA		85	20	NA	NA	NA	NA
2118	dinoro2_2118	30624	Lost of Device	-3	NA	17:38:27	545	259	NA	NA	NA	NA
2118	dinoro2_2118	30623	Controlled by App	3	NA		697	95	NA	NA	NA	NA
2118	dinoro2_2118	30620	Self-Recharging	3	NA		603	20	NA	NA	NA	NA
2118	dinoro2_2118	30614	technological implant	0	NA		377	273	NA	NA	NA	NA
2392	fastst2_2392	39182	Health disadvantages	-3	NA	16:30:32	845	367	NA	NA	NA	NA
2392	fastst2_2392	39181	could decrease productivity	-1	NA		863	544	NA	NA	NA	NA
2392	fastst2_2392	39180	Increases leisure time	2	NA	16:29:21	636	20	NA	NA	NA	NA
2392	fastst2_2392	39179	Benefits sleep disorders	1	NA	16:28:46	1017	124	NA	NA	NA	NA
2392	fastst2_2392	39178	Less fatigue in workplace	1	NA		924	200	NA	NA	NA	NA
2392	fastst2_2392	39177	Could trigger soldiers to kill	-3	NA	16:28:04	999	465	NA	NA	NA	NA
2392	fastst2_2392	39176	Powers economically	3	NA	16:27:34	322	515	NA	NA	NA	NA
2392	fastst2_2392	39175	Long lasting	3	NA	16:27:05	228	290	NA	NA	NA	NA
2392	fastst2_2392	39174	Repairs itself	2	NA		251	406	NA	NA	NA	NA
2392	fastst2_2392	39171	Health benefits	2	NA		813	45	NA	NA	NA	NA
2392	fastst2_2392	39170	technological implant	0	NA		582	202	NA	NA	NA	NA
2187	foblcr2_2187	31795	sustainable	10	NA	11:13:20	788	594	NA	NA	NA	NA
2187	foblcr2_2187	31786	'preparedness to kill	-3	some are concerned that the implant could alter the mind of the soldiers and increase their 'preparedness to kill'	11:12:07	155.438	515.663	NA	NA	NA	NA
2187	foblcr2_2187	31794	partying for days	-2	NA	11:10:35	938.75	437.25	NA	NA	NA	NA
2187	foblcr2_2187	31793	studying	1	NA		961	275.5	NA	NA	NA	NA
2187	foblcr2_2187	31792	young people	10	NA		713.333	337.778	NA	NA	NA	NA
2187	foblcr2_2187	31791	sleep-wake	10	NA	11:09:00	492.434	167	NA	NA	NA	NA
2187	foblcr2_2187	31790	powers itself	10	NA		759.222	471.333	NA	NA	NA	NA
2187	foblcr2_2187	31789	social exclusion	-3	NA		126.222	305.778	NA	NA	NA	NA
2187	foblcr2_2187	31788	self-destroys	10	NA		594.333	522.556	NA	NA	NA	NA
2187	foblcr2_2187	31787	characteristics	10	NA	11:06:40	584.778	399	NA	NA	NA	NA
2187	foblcr2_2187	31785	military	10	NA		314.444	414.444	NA	NA	NA	NA
2187	foblcr2_2187	31784	less accidents	3	NA		758.545	208.653	NA	NA	NA	NA
2187	foblcr2_2187	31783	sleep disorders	2	NA	11:04:59	691	122	NA	NA	NA	NA
2187	foblcr2_2187	31782	medical benefit	3	NA	11:09:03	614.979	18.9965	NA	NA	NA	NA
2187	foblcr2_2187	31781	unnatural	-1	NA		112	36	NA	NA	NA	NA
2187	foblcr2_2187	31780	hacking	-1	NA		301	20	NA	NA	NA	NA
2187	foblcr2_2187	31779	implanted in brain	-3	NA	11:04:29	228	132	NA	NA	NA	NA
2187	foblcr2_2187	31778	technological implant	0	NA	11:07:15	378	272	NA	NA	NA	NA
2157	gicrto2_2157	31352	Will companies use this as an excuse to increase working time	-2	NA	18:55:59	899.302	805.391	NA	NA	NA	NA
2157	gicrto2_2157	31350	Will it be expensive?	-2	NA	18:54:32	351.301	477.317	NA	NA	NA	NA
2157	gicrto2_2157	31344	Being able to sleep in situations that are normally difficult like while flying	2	NA	18:50:27	511.308	7.62114	NA	NA	NA	NA
2157	gicrto2_2157	31339	Long term damage to the minds of people that will take years to manifest	-2	NA	18:49:28	790.655	433.442	NA	NA	NA	NA
2157	gicrto2_2157	31335	Will companies enforce usage and monitor  sleep patterns.	-1	Disciplining a worker for being up to late before work or monitoring for naps of night shift workers	18:48:24	1001.67	641.667	NA	NA	NA	NA
2157	gicrto2_2157	31329	Will governments be allowed to control devices?	-2	To send all those participating in a protest to sleep for example	18:46:28	754.988	667.993	NA	NA	NA	NA
2157	gicrto2_2157	31325	Will there be manual ways to prevent malfunctioning software causing damage	-2	NA	18:42:43	372	571	NA	NA	NA	NA
2157	gicrto2_2157	31320	App and data security concerns	-1	NA	18:41:13	504	444	NA	NA	NA	NA
2157	gicrto2_2157	31316	Could be dangerous in some situations if normal wake ups are prevented	-2	For example a house fire if the implant keeps a person asleep where normally they might be alerted to danger. 	18:40:47	91	449	NA	NA	NA	NA
2157	gicrto2_2157	31313	Simple to control	2	NA	18:39:07	624.977	318.976	NA	NA	NA	NA
2157	gicrto2_2157	31310	Easy to disable or remove as required	2	NA	18:38:46	650	205	NA	NA	NA	NA
2157	gicrto2_2157	31307	Could help with external noise/distractions when trying to sleep	2	NA	18:38:06	121.993	20	NA	NA	NA	NA
2157	gicrto2_2157	31305	Allows for control over when to sleep without alarms	2	NA	18:37:16	314	42	NA	NA	NA	NA
2157	gicrto2_2157	31302	Allows for better time management	2	NA	18:36:37	589.999	96.9751	NA	NA	NA	NA
2157	gicrto2_2157	31300	Helps with sleep	3	NA	18:37:18	312.977	144.988	NA	NA	NA	NA
2157	gicrto2_2157	31296	will help research into sleep disorders	2	This could benefit both users and non-users of the technology.	18:35:56	76.9883	120.994	NA	NA	NA	NA
2157	gicrto2_2157	31284	Will help people with sleep disorders to live normally.	2	NA	18:33:04	50.9867	280.992	NA	NA	NA	NA
2157	gicrto2_2157	31278	technological implant	0	 		375.988	284.991	NA	NA	NA	NA
2121	grstri2_2121	30651	Could be used to exploit workers	-3	 		958.857	68.5714	NA	NA	NA	NA
2121	grstri2_2121	30751	Could be used for profit, drives capitalism	-2	 		806	149.714	NA	NA	NA	NA
2121	grstri2_2121	30899	Could make a lot of money for people	1	 		439.714	82.4286	NA	NA	NA	NA
2183	guohti2_2183	31719	people would be more productive	1	NA	NA	659	411	NA	NA	NA	NA
2183	guohti2_2183	31718	some might have religious objections	10	NA	NA	830	25	NA	NA	NA	NA
2183	guohti2_2183	31717	may help with sleep disorders	3	NA	NA	564	265	NA	NA	NA	NA
2183	guohti2_2183	31716	unknown long term affects	-1	NA	NA	262	275	NA	NA	NA	NA
2183	guohti2_2183	31715	people may become dependent on implant	-1	NA	NA	203	127.986	NA	NA	NA	NA
2183	guohti2_2183	31713	may be expensive and only available to higher class	-2	NA	NA	773	129	NA	NA	NA	NA
2183	guohti2_2183	31711	implant	0	NA	NA	482	90	NA	NA	NA	NA
2156	habrfa2_2156	31272	Influence decision making	-2	NA		621	501	NA	NA	NA	NA
2156	habrfa2_2156	31269	Access to sensitive data/memories	-2	NA		1022	544	NA	NA	NA	NA
2156	habrfa2_2156	31267	Implant to modified to harm individuals	-3	NA		797	544	NA	NA	NA	NA
2156	habrfa2_2156	31260	More/better quality sleep	3	NA	18:27:25	545	371	NA	NA	NA	NA
2156	habrfa2_2156	31258	Children could perform better in school	1	NA		452	542	NA	NA	NA	NA
2156	habrfa2_2156	31251	Abuse of the implant by employers to encourage unreasonal work hours	-1	NA	18:26:10	110	519	NA	NA	NA	NA
2156	habrfa2_2156	31235	Able to work more flexibly	1	NA		146	286	NA	NA	NA	NA
2156	habrfa2_2156	31228	Unknown Side Effects	-2	NA		520	20	NA	NA	NA	NA
2156	habrfa2_2156	31226	Lack of time/place to sleep for soldiers would be less of an issue	1	NA		96	20	NA	NA	NA	NA
2156	habrfa2_2156	31218	No need for additive drug treatments	1	NA	18:21:47	943	20	NA	NA	NA	NA
2156	habrfa2_2156	31209	Expanding medical research/treatments for other disorders	3	NA	18:20:42	1067	107	NA	NA	NA	NA
2156	habrfa2_2156	31196	Modification of implant to perform other function	10	NA	18:19:42	1049	283	NA	NA	NA	NA
2156	habrfa2_2156	31189	Potential for hacking	-3	NA		1059	432	NA	NA	NA	NA
2156	habrfa2_2156	31183	Sexual Assault/Rape	-3	NA		801	224	NA	NA	NA	NA
2156	habrfa2_2156	31179	Improved Productivity	10	NA		311	415	NA	NA	NA	NA
2156	habrfa2_2156	31177	Improved military performance	10	NA		303	111	NA	NA	NA	NA
2156	habrfa2_2156	31175	Treatment of Sleep Disorders	3	NA	18:17:08	728	106	NA	NA	NA	NA
2156	habrfa2_2156	31174	Criminal Abuse	-3	NA		754	407	NA	NA	NA	NA
2156	habrfa2_2156	31169	technological implant	0	NA		562	265	NA	NA	NA	NA
2167	halida2_2167	31441	it could be used to control people	-3	NA	19:38:27	464	411	NA	NA	NA	NA
2167	halida2_2167	31435	it helps those struggling to sleep / sleep problems	3	NA		360	26	NA	NA	NA	NA
2167	halida2_2167	31431	it could be used to sleep all the time for people who are depressed rather than seeking help	-3	NA		685	363	NA	NA	NA	NA
2167	halida2_2167	31427	it could be hacked eg by governments	-3	NA		703	92	NA	NA	NA	NA
2167	halida2_2167	31418	it is sustainable	3	NA		161	405	NA	NA	NA	NA
2167	halida2_2167	31417	it self-repairs	3	NA		157	124	NA	NA	NA	NA
2167	halida2_2167	31414	Implant	0	NA		422	239	NA	NA	NA	NA
2147	hateah2_2147	31098	Design	3	NA		879	320	NA	NA	NA	NA
2147	hateah2_2147	31095	Biodegradable	2	NA	18:06:38	1150	474	NA	NA	NA	NA
2147	hateah2_2147	31091	Self Fixing	2	NA	18:06:23	1145	367	NA	NA	NA	NA
2147	hateah2_2147	31087	Regulated Sleep	2	NA	18:06:04	1119	177	NA	NA	NA	NA
2147	hateah2_2147	31083	Productivity	2	NA	18:05:42	1109	20	NA	NA	NA	NA
2147	hateah2_2147	31082	Health Benefits	3	NA	18:05:44	887	116	NA	NA	NA	NA
2147	hateah2_2147	31076	Availability	10	NA		736	458	NA	NA	NA	NA
2147	hateah2_2147	31071	Life Span	10	NA		521	457	NA	NA	NA	NA
2147	hateah2_2147	31065	Status	-2	NA	18:04:19	29	289	NA	NA	NA	NA
2147	hateah2_2147	31057	Advancements	2	NA		309	544	NA	NA	NA	NA
2147	hateah2_2147	31054	Limited Evidence	-2	NA		20	544	NA	NA	NA	NA
2147	hateah2_2147	31045	Research	0	NA		220	421	NA	NA	NA	NA
2147	hateah2_2147	31042	Ethical Issues	-3	NA	18:02:46	382	144	NA	NA	NA	NA
2147	hateah2_2147	31033	Technology Abuse	-2	NA		156	146	NA	NA	NA	NA
2147	hateah2_2147	31026	Data Privacy	-2	NA		255	23	NA	NA	NA	NA
2147	hateah2_2147	31022	Human Rights	-3	NA		27	20	NA	NA	NA	NA
2147	hateah2_2147	30990	technological implant	0	NA		585	280	NA	NA	NA	NA
2169	haweph2_2169	31545	System could be hacked as used for bad reasons	-2	NA	NA	414	351	NA	NA	NA	NA
2169	haweph2_2169	31543	If developed by government, could use a lot of money	-1	NA	NA	529	446	NA	NA	NA	NA
2169	haweph2_2169	31533	More productive workforce	1	NA	NA	456	117	NA	NA	NA	NA
2169	haweph2_2169	31527	Long-term effects not known	-1	NA	NA	272	575	NA	NA	NA	NA
2169	haweph2_2169	31526	Not natural	-1	NA	NA	68	572	NA	NA	NA	NA
2169	haweph2_2169	31521	Requires implant into brain	-1	NA	NA	289	450	NA	NA	NA	NA
2169	haweph2_2169	31520	Health problems assiciated with sleep disorders reduced	3	NA	NA	704	225	NA	NA	NA	NA
2169	haweph2_2169	31515	Jobs created to produce product	1	NA	NA	576	27	NA	NA	NA	NA
2169	haweph2_2169	31510	Sales could boost economy	1	NA	NA	776	23	NA	NA	NA	NA
2169	haweph2_2169	31504	could cause division in society	-2	NA	NA	724	330	NA	NA	NA	NA
2169	haweph2_2169	31499	Soldiers may become too eager to kill	-3	NA	NA	720	552	NA	NA	NA	NA
2169	haweph2_2169	31490	Employees can be taken advantage of	-2	NA	NA	519	546	NA	NA	NA	NA
2169	haweph2_2169	31461	Helps people in certain work situations	3	NA	NA	90	225	NA	NA	NA	NA
2169	haweph2_2169	31479	Keeps people awake too long	-2	NA	NA	74	349	NA	NA	NA	NA
2169	haweph2_2169	31472	Helps people sleep in noisy and bright environments	3	NA	NA	306	27	NA	NA	NA	NA
2169	haweph2_2169	31466	Regulates healthy sleep patterns	3	NA	NA	94	20	NA	NA	NA	NA
2169	haweph2_2169	31447	Bad for society	-3	NA	NA	729	435	NA	NA	NA	NA
2169	haweph2_2169	31438	Good for society	0	NA	NA	703	124	NA	NA	NA	NA
2169	haweph2_2169	31436	Harms People	-3	NA	NA	81	468	NA	NA	NA	NA
2169	haweph2_2169	31434	Helps people	1	NA	NA	96	118	NA	NA	NA	NA
2169	haweph2_2169	31423	technological implant	0	NA	NA	412	239	NA	NA	NA	NA
2114	kabosa2_2114	30662	Helps econimists	2	NA		798	232	NA	NA	NA	NA
2114	kabosa2_2114	30656	Helps military	10	NA	17:41:07	474	20	NA	NA	NA	NA
2114	kabosa2_2114	30646	Less social skills	-2	NA		213	468	NA	NA	NA	NA
2114	kabosa2_2114	30636	More closed off	-2	NA		186	126	NA	NA	NA	NA
2114	kabosa2_2114	30615	Easy to repair	2	NA		710	67	NA	NA	NA	NA
2114	kabosa2_2114	30610	More irritable	-1	NA		253	295	NA	NA	NA	NA
2114	kabosa2_2114	30605	Less sleep - more fatigue after	-2	NA		509	340	NA	NA	NA	NA
2114	kabosa2_2114	30602	Can go to more parties/study more	1	NA		676	595	NA	NA	NA	NA
2114	kabosa2_2114	30601	Can do tasks with less sleep	2	NA		746	341	NA	NA	NA	NA
2114	kabosa2_2114	30600	Technological Implant	0	NA	17:40:47	432	147	NA	NA	NA	NA
2144	knbane2_2144	31136	Social pressure	-2	Could this app lead people to feel under pressure to use it? Could it maybe even become something of a status symbol?	18:12:02	489	480	NA	NA	NA	NA
2144	knbane2_2144	31991	Technological Implant	0	NA		168	20	NA	NA	NA	NA
2144	knbane2_2144	31223	Improved health service?	2	With sleep being regulated this could lead to less accidents and injuries due to tiredness and therefore be less of a burden on a nation's healthcare system allowing Doctors and nurses to focus on more chronic conditions patients may have.	18:23:49	369	45	NA	NA	NA	NA
2144	knbane2_2144	31200	Economic opportunities	-2	Would employers prefer people with this app? Would it enable people to work harder for longer? If so, where does this leave those without it?	18:20:45	748	460	NA	NA	NA	NA
2144	knbane2_2144	31047	Improved mental health	2	Just as improved sleep may improve mental health i wonder if this app could could anxiety about not having it and how people may be perceived and therefore actually contribute to poorer mental health too?	18:14:12	140	289	NA	NA	NA	NA
2144	knbane2_2144	31123	Side effects?	-2	Is it possible there could be unforeseen side effects to using this app in the longer term or for extended periods of time?	18:10:22	709	250	NA	NA	NA	NA
2144	knbane2_2144	31068	Can it be relied upon?	10	Who is responsible for trialing this before it gets used? Is it efficient? Are there any potential long term side effects of using this app?	18:06:18	606	58	NA	NA	NA	NA
2144	knbane2_2144	31014	Sleep Aid	2	This could be massively important for people who struggle to get enough sleep and could have positive mental health benefits.	18:02:33	132	114	NA	NA	NA	NA
2144	knbane2_2144	30998	Using an app as a way of controlling sleep	0	NA		404	209	NA	NA	NA	NA
2146	lamigr2_2146	31204	natural	0	could this potentially be unhealthy for us	18:21:17	38	195	NA	NA	NA	NA
2146	lamigr2_2146	31156	less addiction	2	to sleeping medication	18:16:41	38	386	NA	NA	NA	NA
2146	lamigr2_2146	31128	Sleep disorders	1	NA		140	294	NA	NA	NA	NA
2146	lamigr2_2146	31111	Factories used	0	NA		819	268	NA	NA	NA	NA
2146	lamigr2_2146	31104	Jobs created	0	NA		610	319	NA	NA	NA	NA
2146	lamigr2_2146	31096	hackers	-3	NA		218	544	NA	NA	NA	NA
2146	lamigr2_2146	31079	Malicious behaviour	-3	How can we be sure that our data is safe?	18:06:42	407	567	NA	NA	NA	NA
2146	lamigr2_2146	31072	Safety	-1	NA		570	483	NA	NA	NA	NA
2146	lamigr2_2146	31049	Sustainable	1	NA	18:03:34	646	138	NA	NA	NA	NA
2146	lamigr2_2146	31039	wealth inequality	-3	NA	18:02:44	35	20	NA	NA	NA	NA
2146	lamigr2_2146	31031	Cost	-3	NA		217	63	NA	NA	NA	NA
2146	lamigr2_2146	30988	technological implant	0	 		378	272	NA	NA	NA	NA
2160	lesole2_2160	31326	No energy to run	3	NA		63	379	NA	NA	NA	NA
2160	lesole2_2160	31324	Ease of removal	3	NA		619	472	NA	NA	NA	NA
2160	lesole2_2160	31323	Ease of use	3	NA		318	472	NA	NA	NA	NA
2160	lesole2_2160	31322	Stronger military	3	NA		264	228	NA	NA	NA	NA
2160	lesole2_2160	31321	Simplifying life	3	NA		417	33	NA	NA	NA	NA
2160	lesole2_2160	31319	Loss of humanity	-3	NA		930	522	NA	NA	NA	NA
2160	lesole2_2160	31318	High reliance on tech	-1	NA		1085	400	NA	NA	NA	NA
2160	lesole2_2160	31317	Eagerness to kill in military use	-3	NA	18:39:57	796	24	NA	NA	NA	NA
2160	lesole2_2160	31315	Danger of hacking	-3	NA		984	251	NA	NA	NA	NA
2160	lesole2_2160	31314	Danger of malfuction	-3	NA	18:40:25	1063	88	NA	NA	NA	NA
2160	lesole2_2160	31312	Technological Implant	0	NA		543	263	NA	NA	NA	NA
2188	lileal2_2188	31815	long term health effects	-3	NA	12:34:21	334	608	NA	NA	NA	NA
2188	lileal2_2188	31814	people feel lack of agency	10	NA	12:34:35	580	552	NA	NA	NA	NA
2188	lileal2_2188	31813	playing god	10	NA	12:34:28	490	623	NA	NA	NA	NA
2188	lileal2_2188	31812	used to negative effects	-3	NA	12:34:19	20	538.991	NA	NA	NA	NA
2188	lileal2_2188	31811	used to improve cultural or political means	3	NA	12:34:14	162	448	NA	NA	NA	NA
2188	lileal2_2188	31810	may help other conditions	3	NA	12:34:12	117	198	NA	NA	NA	NA
2188	lileal2_2188	31809	better understand sleep disorders	3	NA	12:34:09	347.991	20	NA	NA	NA	NA
2188	lileal2_2188	31808	helps those with sleep disorders	3	NA	12:34:49	686	21	NA	NA	NA	NA
2188	lileal2_2188	31807	better productivity	3	NA	12:34:41	938	353	NA	NA	NA	NA
2188	lileal2_2188	31806	used for bad purposes such as in the army	-3	NA	12:34:46	881.995	85.9954	NA	NA	NA	NA
2188	lileal2_2188	31805	better performance	3	NA	12:34:43	997	236	NA	NA	NA	NA
2188	lileal2_2188	31804	safe	3	NA	12:34:39	973	450	NA	NA	NA	NA
2188	lileal2_2188	31803	reusable	3	NA	12:34:37	858	589	NA	NA	NA	NA
2188	lileal2_2188	31802	improve sleep/waking patters	3	NA	12:23:22	502.991	70.9816	NA	NA	NA	NA
2188	lileal2_2188	31801	scientific progress	3	NA	12:28:19	196.986	89	NA	NA	NA	NA
2188	lileal2_2188	31800	poltical use	10	NA	12:27:59	145	311	NA	NA	NA	NA
2188	lileal2_2188	31799	amoral,lack of control	-3	NA	12:24:06	382.973	498.982	NA	NA	NA	NA
2188	lileal2_2188	31798	sustainable	3	NA	12:23:43	721.991	431.995	NA	NA	NA	NA
2188	lileal2_2188	31797	improve cognitive ability	3	NA	12:30:23	797	221.995	NA	NA	NA	NA
2188	lileal2_2188	31796	Technological Implant	0	NA	12:25:12	420	205	NA	NA	NA	NA
2115	maaval2_2115	30720	auto-destroy	2	NA	17:44:29	31	117	NA	NA	NA	NA
2115	maaval2_2115	30715	no maintenance	3	NA	17:44:11	126	25	NA	NA	NA	NA
2115	maaval2_2115	30703	repairs itself	2	NA	17:43:39	279	40	NA	NA	NA	NA
2115	maaval2_2115	30693	easily implanted	2	NA	17:43:25	212	134	NA	NA	NA	NA
2115	maaval2_2115	30681	more stamina	2	NA	17:42:19	20	511	NA	NA	NA	NA
2115	maaval2_2115	30667	sleep disorders	3	NA	17:41:25	902	550	NA	NA	NA	NA
2115	maaval2_2115	30659	better concentration	3	NA	17:40:41	192	586	NA	NA	NA	NA
2115	maaval2_2115	30655	less accidents	3	NA		430	561	NA	NA	NA	NA
2115	maaval2_2115	30650	productivity improvement	3	NA		186	411	NA	NA	NA	NA
2115	maaval2_2115	30633	drug abuse	2	NA	17:39:19	1008	427	NA	NA	NA	NA
2115	maaval2_2115	30629	better sleep	3	NA		949	298	NA	NA	NA	NA
2115	maaval2_2115	30625	health	3	NA	17:38:35	729	389	NA	NA	NA	NA
2115	maaval2_2115	30622	privacy	-3	NA		933	149	NA	NA	NA	NA
2115	maaval2_2115	30612	invasive	-3	NA		768	71	NA	NA	NA	NA
2115	maaval2_2115	30609	abuse	-3	NA		549	43	NA	NA	NA	NA
2115	maaval2_2115	30604	technological implant	10	NA	17:43:18	380	274	NA	NA	NA	NA
2139	makgda2_2139	30908	Unforseen danger	-3	Everyone is different so different people may face different issues in regards	18:07:28	216	238	NA	NA	NA	NA
2139	makgda2_2139	30973	The future	3	NA	18:00:01	762	20	NA	NA	NA	NA
2139	makgda2_2139	30935	Process	0	NA	17:56:57	673	234	NA	NA	NA	NA
2139	makgda2_2139	30933	Tradition	10	A lot of traditions may be in conflict	18:06:31	321	345	NA	NA	NA	NA
2139	makgda2_2139	30926	Accessibility	-1	NA	17:56:22	762	387	NA	NA	NA	NA
2139	makgda2_2139	30921	Willingness	10	NA	17:56:05	436	55	NA	NA	NA	NA
2139	makgda2_2139	30915	Solution	3	it is the solution because a lot of people are indeed suffering from not being able to sleep. be it because of partying or maybe facing anxiety issues	18:06:15	624	115	NA	NA	NA	NA
2139	makgda2_2139	30909	Costs	-3	NA	17:57:01	502	343	NA	NA	NA	NA
2139	makgda2_2139	30906	Complications	-3	NA	17:57:17	52	364	NA	NA	NA	NA
2139	makgda2_2139	30898	Risky	-3	NA	17:56:16	271	124	NA	NA	NA	NA
2139	makgda2_2139	30873	technological implant	0	 		449	207	NA	NA	NA	NA
2154	maorpa2_2154	31303	Better drivers on the road	2	NA	18:37:20	875.667	285.667	NA	NA	NA	NA
2154	maorpa2_2154	31291	Help the elderly	1	NA	18:34:42	931.833	105.217	NA	NA	NA	NA
2154	maorpa2_2154	31285	Easy to use	2	NA	18:33:08	859.5	185	NA	NA	NA	NA
2154	maorpa2_2154	31283	FDA approval	10	NA	18:32:27	489.55	519.55	NA	NA	NA	NA
2154	maorpa2_2154	31280	Would work quickly	1	NA		404.183	1	NA	NA	NA	NA
2154	maorpa2_2154	31276	Not enough research	-2	NA	18:30:59	225.267	295.45	NA	NA	NA	NA
2154	maorpa2_2154	31275	Inexperienced doctors	-2	NA		64.0833	536	NA	NA	NA	NA
2154	maorpa2_2154	31271	Medical advances	2	NA		240.5	20	NA	NA	NA	NA
2154	maorpa2_2154	31266	Wouldn't need medication	2	NA	18:28:16	831.5	20	NA	NA	NA	NA
2154	maorpa2_2154	31265	Better sleep= nicer people	2	NA	18:28:19	758.5	114	NA	NA	NA	NA
2154	maorpa2_2154	31262	Dr's implant wrong chip	-2	NA	18:27:49	285	522	NA	NA	NA	NA
2154	maorpa2_2154	31257	Easily tracked	-2	NA	18:27:02	648.5	330	NA	NA	NA	NA
2154	maorpa2_2154	31246	Requires some maintenace	-2	NA	18:33:50	864.5	505	NA	NA	NA	NA
2154	maorpa2_2154	31241	Invasive surgery to get?	-2	NA		54	356	NA	NA	NA	NA
2154	maorpa2_2154	31227	only availble to the rich	-2	NA	18:22:52	683.5	432	NA	NA	NA	NA
2154	maorpa2_2154	31225	You just don't know everything that might happen- way too uncertain	-2	NA	18:25:44	54	79	NA	NA	NA	NA
2154	maorpa2_2154	31217	Possible hacking	-1	NA	18:22:25	674.5	230	NA	NA	NA	NA
2154	maorpa2_2154	31215	Help patients with sleep disorders	2	NA		499	86	NA	NA	NA	NA
2154	maorpa2_2154	31212	Low maintenance	2	NA	18:33:19	638	29	NA	NA	NA	NA
2154	maorpa2_2154	31208	Side effects from trials	-2	NA	18:20:34	54	227	NA	NA	NA	NA
2154	maorpa2_2154	31203	Expensive to research	-1	NA	18:20:17	287	398	NA	NA	NA	NA
